tissue,round_x,before_ncc,after_ncc,intensity,mean_rmse
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_02_initial_reg.tif,[0.9995114],[0.99767621],2.1174860245367935,3.1621094
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.96983471],[0.98769291],0.6392387892793611,7.221016
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.95759142],[0.98152276],0.653150244516928,7.252841
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.95345874],[0.97847092],1.008557121574524,3.987104
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.90304853],[0.95291468],1.1482031528857732,4.109122
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.89977899],[0.94008282],1.2376053645812313,4.3874364
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.89326561],[0.92824553],1.4722387416636495,4.3802853
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.89648178],[0.927723],1.4731810556711369,4.3826547
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.8899106],[0.92248715],1.2786668844069249,6.149331
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.8637883],[0.90620047],0.8890274544986818,6.186173
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.86030568],[0.90140019],1.080159322669949,6.225165
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.86027295],[0.90334607],1.2943709389856788,6.2087455
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.85581343],[0.89681226],1.3342881220716616,6.2429805
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_15_initial_reg.tif,[0.85274726],[0.89885268],1.2957725904335458,6.2101617
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_16_initial_reg.tif,[0.85123395],[0.89604636],1.3347987480204568,6.2394423
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_17_initial_reg.tif,[0.8530726],[0.89583052],1.357849107708209,6.240125
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_01_initial_reg.tif,[0.97074989],[0.9930104],1.1814396108396186,5.249105
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_02_initial_reg.tif,[0.99985855],[0.99742944],1.3388970905893247,5.041335
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.98795328],[0.9957007],0.7630318136951306,7.098238
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.98903254],[0.99604502],0.8253236973258953,7.020027
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.98477868],[0.9953732],1.077072795458594,5.6312165
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.97190868],[0.99470965],1.1343158452544182,5.515573
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.97065419],[0.99328293],1.135530707002495,5.3728747
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.92772862],[0.96535559],1.2431639411089208,6.8854313
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.95686849],[0.99030082],0.9491818295549598,6.5206347
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.9653096],[0.98881441],0.9593185517086138,6.5249596
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.8752443],[0.93795167],1.0784765173643238,6.8493147
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.8783895],[0.93474192],1.3264405507380934,6.8163133
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.88620169],[0.93382362],1.0520666464506077,6.791969
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.83990414],[0.90732242],0.9745835450722826,7.2880797
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_15_initial_reg.tif,[0.86462443],[0.92143758],1.3343618997355227,7.599285
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_16_initial_reg.tif,[0.88341819],[0.9219941],1.4009501228695693,7.576328
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_17_initial_reg.tif,[0.85678621],[0.91448646],1.4295176848008784,7.8116875
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_01_initial_reg.tif,[0.8764054],[0.93160629],1.3559549693052868,2.4021044
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_02_initial_reg.tif,[0.81700162],[0.88146511],1.3499002290992,2.3638246
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.7810235],[0.8600279],1.4893872178365606,2.3699162
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.77208569],[0.85532706],1.7564358220466934,2.1261303
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.78719985],[0.86537334],1.952552495623136,2.0986197
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.74845163],[0.82758022],1.4838423453944054,2.217743
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.73110672],[0.81912331],1.3877342910997652,2.1630788
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.72343357],[0.81266986],1.6889790435429808,2.1967888
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.72227292],[0.80874101],2.1158065267067427,2.1051502
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.68837663],[0.76619847],1.8706222063973872,2.1601791
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.71845726],[0.79927723],2.046002153296664,2.0786695
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.68918056],[0.77324229],2.3787671553838745,2.0340207
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.70972198],[0.7981806],2.3711993251381784,1.9938531
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.69427557],[0.78524564],2.0040385341981395,1.9678292
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_15_initial_reg.tif,[0.68905739],[0.77090175],2.484612615247663,1.9950191
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_16_initial_reg.tif,[0.69879217],[0.78310316],2.7736597399282905,2.0137093
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_17_initial_reg.tif,[0.70620904],[0.7922362],2.3528853149424136,1.9942124
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_18_initial_reg.tif,[0.69696078],[0.78206251],2.3087301332752257,1.9920133
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_01_initial_reg.tif,[0.87620935],[0.93634784],1.7430893615932714,2.5966704
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_02_initial_reg.tif,[0.77499257],[0.91476721],1.2778282327111863,2.7977314
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.79829765],[0.89132543],1.2954733667885592,2.7376142
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.80940845],[0.89309708],2.5602876109886816,2.4209042
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.80650133],[0.88643305],2.4320768573723277,2.4098833
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.75564298],[0.86543381],1.3467585714043477,2.6782546
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.75526024],[0.85779978],1.7737275138488466,2.5254273
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.75163013],[0.85854596],1.6334392181088147,2.637183
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.76166141],[0.85637978],2.928539528484564,2.4696555
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.74122611],[0.83442226],2.7780112879765215,2.4274182
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.74389073],[0.83737136],2.151518590354853,2.46876
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.73025821],[0.83561181],2.47285413075559,2.2570157
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.72511035],[0.8378796],2.4907052515748584,2.310743
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.72331258],[0.83212344],2.0683798446325055,2.2690113
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_15_initial_reg.tif,[0.71661729],[0.83085613],2.2463851404727904,2.2802918
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_16_initial_reg.tif,[0.71390902],[0.83484123],3.1447006571504637,2.3257513
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_17_initial_reg.tif,[0.7183827],[0.83691058],2.84073587571553,2.2847526
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_18_initial_reg.tif,[0.70728571],[0.83751528],2.575852327777168,2.3594494
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_01_initial_reg.tif,[0.72945288],[0.87338743],3.080680612001176,3.8676357
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_02_initial_reg.tif,[0.99999898],[0.99865534],1.54348337581017,3.6014836
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.72512454],[0.85599001],7.096213913544713,3.3267179
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.76018141],[0.83564871],7.1582148115210735,3.587722
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.6558338],[0.78043861],10.847885526868641,4.0702085
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.55279582],[0.69044048],12.75281617818622,4.395071
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.62375627],[0.70268828],15.862861292789987,4.257515
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.56880981],[0.67248118],20.559311031755698,4.379585
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.61284517],[0.68676324],28.852173827152345,4.336545
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.55697262],[0.65682639],14.777456615218648,4.43525
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.50136793],[0.61693458],17.47128560637816,4.6133533
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.51212335],[0.61569384],15.929783291674603,4.607786
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.51583715],[0.62075312],28.983757568473717,4.619825
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.47992339],[0.60869121],19.08394660605932,4.6546445
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_15_initial_reg.tif,[0.52206474],[0.6131861],24.003155672918297,4.6344137
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_16_initial_reg.tif,[0.47864319],[0.5996085],19.635200308435493,4.653219
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_17_initial_reg.tif,[0.49518464],[0.60866088],19.159019845912418,4.6443324
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_01_initial_reg.tif,[0.86000271],[0.90998487],2.793557326500021,3.6084473
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_02_initial_reg.tif,[0.995349],[0.99762047],1.068214444095695,4.126611
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.91548569],[0.95399935],5.184325441711721,3.1641748
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.92628336],[0.96084526],7.848116811399595,2.997949
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.90944617],[0.95914943],6.048150397266027,3.3956518
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.90556751],[0.95506909],4.0496846239569875,3.360206
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.8971409],[0.94833327],6.420312788992669,3.2810783
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.90030772],[0.94836433],5.38057489334771,3.222961
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.89984969],[0.94725694],10.733821744195538,3.1994233
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.89447973],[0.9462677],6.1375819349232215,3.2164338
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.8913468],[0.94631957],4.427874900980513,3.2236779
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.88138325],[0.93666633],13.559818780155906,3.1246445
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.88024886],[0.93533064],9.46672294787586,3.1665003
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.87551516],[0.93138633],7.808058765978805,3.1478286
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_15_initial_reg.tif,[0.87578839],[0.93506771],9.723094005697746,3.1559367
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_16_initial_reg.tif,[0.86903344],[0.93378923],7.242094926082669,3.168924
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_17_initial_reg.tif,[0.84972038],[0.91085843],21.036225335365415,3.2665749
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_01_initial_reg.tif,[0.82301403],[0.90647162],3.7806066357250407,3.1250856
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_02_initial_reg.tif,[0.99966257],[0.99829086],1.2993761304499567,3.1293702
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.6645322],[0.84339093],8.346912295510158,3.3284523
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.63619737],[0.80167021],8.828617657125237,3.4312184
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.66304407],[0.79155205],17.29863944714964,3.5572996
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.61550036],[0.76794696],27.151885701126474,3.6617215
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.57223515],[0.71465982],29.325117664016947,3.829594
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.55768393],[0.69874172],27.833543505431457,3.9160967
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.61959465],[0.74335781],24.445561459077062,3.7176757
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.46025959],[0.59335856],29.517979634148723,4.2984324
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.48585785],[0.61253337],32.716791912669,4.265837
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.48049743],[0.60904594],24.51806951471923,4.2665873
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.43595235],[0.57417266],33.064822249336885,4.4204445
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.39757962],[0.54613567],32.80073839700454,4.427459
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_15_initial_reg.tif,[0.39848154],[0.53671878],42.02207255251946,4.500801
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_16_initial_reg.tif,[0.38692274],[0.54000135],33.817069605296986,4.4461017
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_17_initial_reg.tif,[0.39514028],[0.54899713],40.18403019689748,4.4060655
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_01_initial_reg.tif,[0.85144359],[0.90041802],1.978789158712443,3.7271526
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_02_initial_reg.tif,[0.99965611],[0.99821755],1.0901158187892328,3.5216
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.36984891],[0.62582072],25.171786111792326,5.246292
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.41053585],[0.63598635],17.673313450372675,5.243942
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.41938024],[0.60019355],30.814062470331482,5.357726
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.39244087],[0.57257783],50.748575368059015,5.4031897
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.3962994],[0.59199224],41.24428557301725,5.3223643
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.38007564],[0.57056353],51.48760479645445,5.4818473
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.38985371],[0.57819759],42.666159506900115,5.504007
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.33742252],[0.49046514],35.86521125270147,5.8323593
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.32387574],[0.4954771],44.47012494556219,5.9266205
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.2527455],[0.38725534],39.647567643341176,6.3115177
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.25788289],[0.38173267],48.84191651785032,6.412916
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.25661628],[0.38830537],55.46404264331949,6.4354362
